,Unnamed: 0,text,likes,Date,Time,confidence,hindi_ratio2,type,type2
12418,12418,if you are that much truth what about civilians killed by indian army in attack and what about jaffer express and what about attack on karachi bakery,0,2025-05-31,13:19:49,[0.9791033],0.0,['interrogative'],['interrogative']
12419,12419,"what a hypocrisy of the international organizations like un, they are suspecting /blaming pakistan as well they are funding them also like imf and world bank",1,2025-05-31,11:38:30,[0.97912717],0.0,['assertive'],['assertive']
12420,12420,"i think we should united with hindu for stoping terrorists
i don't mean terrorists by pakistan",1,2025-05-31,07:55:02,[0.97913146],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12421,12421,just to safe your chanel from baning in india you did this shame shame,0,2025-05-31,19:56:29,[0.97856975],0.0,['assertive'],['assertive']
12422,12422,"shame on you
you became a part of godi media too",1,2025-06-04,19:28:11,[0.97857714],0.0,"['assertive', 'assertive']","['imperative', 'assertive']"
12423,12423,"coincidence, pahalgam incident near bihar elections",0,2025-05-31,09:19:41,[0.9788794],0.0,['assertive'],['assertive']
12424,12424,"sir, i have been watching your videos since 2023
always you are educating people through videos and giving accurate information about content but some people disagree with your content and are criticised
you are always trying, everyone needs humanity but some people disturb humanity and create religious conflict in india",0,2025-05-31,16:29:57,[0.97881716],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12425,12425,"dhruv rafale 0 to 2, seriously?
at least have some guts to admit atleast 1 rafale is shot down by pakistani j10
as per confirmed by french officials",0,2025-05-31,08:14:54,[0.978817],0.0,"['interrogative', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
12426,12426,"what are you trying to prove in this video?
you proved nothing
where is the response?",1,2025-06-03,02:59:07,[0.97882396],0.0,"['interrogative', 'assertive', 'interrogative']","['interrogative', 'assertive', 'interrogative']"
12427,12427,you still only told half the truth,0,2025-05-31,09:44:53,[0.9788289],0.0,['assertive'],['assertive']
12428,12428,that's why we do trust dhurve rathe,0,2025-05-31,08:33:47,[0.9788523],0.0,['assertive'],['assertive']
12429,12429,"this is the problem with taking sides
hope you will become non partisan from now onwards and i can start to recommend your channel to people!",1,2025-05-31,16:40:31,[0.97886294],0.0,"['assertive', 'imperative']","['assertive', 'imperative']"
12430,12430,when is your video coming against rss?,0,2025-05-31,12:35:32,[0.97902167],0.0,['interrogative'],['interrogative']
12431,12431,"why don't you focus on your own country ?
first you insult modi , now you are consoling him",0,2025-05-31,12:39:20,[0.97886777],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
12432,12432,"as i indian i don't believe you or indian media i support the government but i do not trust them cause they only work for their sake , and i want to know what happened in the war but there is no credible source",0,2025-05-31,11:16:15,[0.97887915],0.0,['imperative'],['assertive']
12433,12433,make peace because wars are not good for every one in wars many people died innocent childrens and civilians lie our life i think please stop peace is good for everyone,1,2025-05-31,12:52:10,[0.9788168],0.0,['imperative'],['imperative']
12434,12434,"just answer me one thing, when pakistan told the indian government, you come and investigate, we will fully cooperate with you, why didn’t they come?
why didn’t they?
and how did they blame pakistan just 10 minutes after the pahalgam incident?
do they have aladdin’s magic lamp or something?
they took pakistan’s name within 10 minutes, but they couldn’t even provide security to their own people, why was the area left unguarded that day?
where had the security forces gone?
even after the attack, no security forces arrived there for 45 minutes, why?
your own people living there say that in that area, every 5–10 km there’s police, army, and checkpoints; civilians are made to get down from buses or cars for checking, your people say this
so how did the attackers come through with weapons, carry out the attack, and escape just like that?
honestly, it’s unbelievable",0,2025-05-31,13:46:26,[0.9788837],0.0,"['interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'assertive', 'interrogative', 'assertive']","['interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'assertive', 'interrogative', 'assertive']"
12435,12435,thats how its done to save a living,0,2025-06-07,00:45:07,[0.978885],0.0,['assertive'],['interrogative']
12436,12436,"somebody asked me to look at one of your videos and after looking at it all i have to say is that it's a content created straight out of a fourth grader
you move your eyes like an actress though and that is little off about you being straight
everything else is nothing typical indian media, in short, trash bin material",0,2025-06-03,04:47:51,[0.9788956],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12437,12437,s 400 is destroy by pakistan,0,2025-05-31,17:01:33,[0.9787316],0.0,['assertive'],['assertive']
12438,12438,"bro's content is amazing, nice it's voice is good love you bro",36,2025-05-31,07:35:39,[0.9787361],0.0,['assertive'],['assertive']
12439,12439,pm modi i resquest you to please ban his channel in india,2,2025-06-03,16:29:39,[0.97874516],0.0,['assertive'],['assertive']
12440,12440,"the problems within pakistan's military establishment are genuine as you have mentioned it(some but not all): most pakistani are well aware of it
but your last video created quite a stirr among people constantly watching you, as it was impulsive and reactive rather than a genuine analysis( which is acceptable because little bit of nationalist bias is inevitable)
khair, still here watching your videos and will be here unless you cave in to godi media or your channel is banned in pakistan",1,2025-05-31,08:38:39,[0.97874546],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12441,12441,so apparently this video was made to reconvice your pakistani fans to follow u!,1,2025-06-02,20:22:53,[0.97874767],0.0,['assertive'],['assertive']
12442,12442,good sir i am from pakistan you are so good keep going,0,2025-06-04,17:31:27,[0.9787617],0.0,['assertive'],['assertive']
12443,12443,"gave all the tiny bit of info about so called ""operationsindoor""
but wasn't able to give a single info about operation ""banyanun marsoos""
this operation was solely responsible for india's ceasefire just after 4-5 hours of the commencement of the operation yet not a single fact was mentioned as it has inflicted heavy damage on thier side far greater than ours",0,2025-06-02,11:25:57,[0.97876227],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12444,12444,"pakistani have been watching your videos for long time, you have spoken alot about pakistan, and pakistani military, but no one criticized ever because you were right
but in the previous video you quoted the indian godi media and you made a fictional story that's why the pakistani people criticized
don't be lair be truthful as of old times",1,2025-06-01,02:11:33,[0.9787724],0.0,"['assertive', 'assertive', 'imperative']","['assertive', 'assertive', 'imperative']"
12445,12445,"losers will always have much to say and explain
get off pakistan's behind and focus on india
your ppl got much to worry about than pakistan
stop trying to be star-employee with your western masters and set up your own policies",1,2025-06-02,13:12:29,[0.9790661],0.0,"['assertive', 'imperative', 'assertive', 'imperative']","['assertive', 'imperative', 'assertive', 'imperative']"
12446,12446,"even pakistan milartary has the proof that the india support pla terriost in balochistan and even you didn't give the proof about phalgam attack
we want peace
yes we have histroy pf terriosm but now we want peace
we are fell the sad for the people who has been killed through terrsim more than india pakistan suffered from it
but you have to know your prime minister always want vote the persepective of pakistan you get his speech in every scenario he always talking about pakistan
why he didn't even secure his nation by coordinating with impartial bodies and international bodies in it
we never want india why always india want akand bharat
now we are separated you have to been developed not consonterating on the pakistan",0,2025-05-31,18:38:19,[0.9785298],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'interrogative', 'interrogative', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'interrogative', 'interrogative', 'assertive']"
12447,12447,"you're lying because, if you tell the truth,most indian people start hating you !
this is why you are going wrong!",0,2025-06-04,08:53:07,[0.9785303],0.0,"['assertive', 'assertive']","['imperative', 'imperative']"
12448,12448,"i admire your content very much before your explanation on operation sindoor which is totally one sided ,all the sources from goddi media and as you say in this video you always stand with right and also try that people understand the tactics of their brutal government either in pakistan, india and all over the world than why you don't mention the loss of civilians of pakistan?
, little children?
, killing 40 civilian and start celebration?
bcz it's so called revenge of phalgham attack where is your neutrality that time?
and not allowing to investigate this attack ?
as you say in this video pacific forum report also tell that it's due to trf than why india also not agree with international investigation?
and start attacking on his neighbourhood country with out telling them and at night nearly 12 am which is against all international laws i didn't expect this kind of unilateral behavior from you",0,2025-06-01,08:12:02,[0.97853106],0.0,"['interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'interrogative', 'assertive']","['assertive', 'interrogative', 'imperative', 'interrogative', 'interrogative', 'assertive', 'assertive']"
12449,12449,as a pakistani i agree with all the things you said but majority of people here wont agree with you they just love pakistan blindly without even thinking,28,2025-05-31,11:01:14,[0.97853345],0.0,['assertive'],['assertive']
12450,12450,"a simple question: where are the attackers of pahalagam now
didn't india issued sketches of those terrorists and now acting like they vanished in thin air",0,2025-05-31,19:46:03,[0.97854656],0.0,"['interrogative', 'interrogative']","['interrogative', 'interrogative']"
12451,12451,when you will tell about children killed by indian strikes,0,2025-06-01,20:12:08,[0.9785484],0.0,['assertive'],['assertive']
12452,12452,that travel vlogger and ithers should have been mentioned,0,2025-05-31,11:24:17,[0.9786264],0.0,['assertive'],['assertive']
12453,12453,"the thing that i have noticed is that the racism towards indians in the world is increasing ever since
the people in the us wants pakistan to end india for the sake of being ""cool""",1,2025-05-31,07:49:32,[0.97863233],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12454,12454,"you have continuously mocked and critisied hindus and now sikhs yet if it was islam you would have been beheaded
congress vote bank are muslims mostly radical why dont you make a video on them ofc you are sacred",0,2025-05-31,12:52:36,[0.97863346],0.0,"['assertive', 'interrogative']","['assertive', 'interrogative']"
12455,12455,"brain created by god,science creat by brain",0,2025-06-01,13:36:45,[0.9786359],0.0,['assertive'],['assertive']
12456,12456,loses are part of war,0,2025-05-31,12:23:02,[0.97864807],0.0,['assertive'],['assertive']
12457,12457,"now i don't even like to watch your videos
and so happy to see the number views are decreasing day by day",0,2025-06-01,19:53:53,[0.97858655],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12458,12458,"in this video
your leaders have said yes to industreaty",1,2025-05-31,11:09:54,[0.97867095],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12459,12459,it's time to unfollow this page,0,2025-05-31,17:51:59,[0.97867346],0.0,['assertive'],['assertive']
12460,12460,"did dhruv rathi show the same mercy for kashmiri hindu pandits when they were thrown out of kashmir
?
why ?
mow 2 kashmiri traders were asked to move, he gets rattled
wow
nice",2,2025-05-31,09:56:07,[0.97860754],0.0,"['interrogative', 'interrogative', 'assertive']","['interrogative', 'interrogative', 'interrogative', 'assertive', 'assertive', 'assertive']"
12461,12461,0:11 if you received backlash after criticizing pakistan's government and military maybe it's because your tone wasn't constructive but accusatory pakistan is a peace-loving nation and people do not tolerate unfair or one-sided narratives criticism is valid when it's balanced but targeting pakistan repeatedly with selective blame is not journalism it's bias speak responsibly,1,2025-05-31,08:31:22,[0.97904235],0.0,['assertive'],['assertive']
12462,12462,basically he is right he one of our agents providing pakistan vital information of india he is really against his country and modi godi media,0,2025-05-31,09:31:51,[0.9790427],0.0,['assertive'],['assertive']
12463,12463,"bro as a pakistani i know you are telling the truth but we can't speak against them because if we will, next day we will disappear from this planet",3,2025-06-05,21:09:30,[0.97905743],0.0,['assertive'],['assertive']
12464,12464,"bro as a pakistani i know you are telling the truth but we can't speak against them because if we will, next day we will disappear from this planet",266,2025-06-05,21:09:27,[0.97905743],0.0,['assertive'],['assertive']
12465,12465,do not quote usa they are indirectly happy about india defence failure because they don't want to promote them,0,2025-05-31,10:11:53,[0.9790591],0.0,['assertive'],['assertive']
12466,12466,you are the best,0,2025-05-31,07:37:37,[0.9787277],0.0,['assertive'],['interrogative']
12467,12467,"if people from all side hates you
that means you are doing something good
not to just pleased any side",0,2025-05-31,09:32:38,[0.9747797],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12468,12468,will rcb win it's first ipl trophy ?,0,2025-05-31,07:35:57,[0.97534937],0.0,['interrogative'],['interrogative']
12469,12469,"yes india has its issues but the good part is we know and work on it slow but steady
and there is no question on our unity india is complete from j&k to tn from guj to arunachal",0,2025-05-31,08:04:14,[0.975689],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12470,12470,that's the spirit,1,2025-05-31,08:01:16,[0.97535914],0.0,['assertive'],['assertive']
12471,12471,"again, one way narrative
i understand that your audience is mostly from india, without this you can't survive !",0,2025-05-31,09:55:02,[0.97536427],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12472,12472,"which country supported india ?
everyone knows something is fishy
elections could b a cause",1,2025-06-01,15:48:37,[0.9753657],0.0,"['interrogative', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
12473,12473,"why don't you raise your voice for the people of occupied kashmir?
modi is oppressing the people there",2,2025-05-31,11:29:39,[0.9753657],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
12474,12474,"you have to accept your country failed to convince the world because the world knows if a politician in india want to win the elections they have to talk rubbish about pakistan and launched military actions against pakistan so, they can easily win the elections
the world knows that the butcher of gujarat (modi) how he plays dirty politics just to make his profile among hindus and how he promote hindu extremism in secular india",1,2025-05-31,10:09:16,[0.97866845],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12475,12475,your defence chief admited pakistans victory you are a stupid,0,2025-05-31,12:28:22,[0.9786016],0.0,['assertive'],['interrogative']
12476,12476,"bro thinks he owns country!
like he always right",0,2025-05-31,13:11:26,[0.97868013],0.0,"['assertive', 'assertive']","['imperative', 'assertive']"
12477,12477,"problem with these first page research workers is that they become easy target of national sentiment and do not look at the perspective of foreign policy broadly
unfortunately, it was common in media and we cannot expect it from these content creators who are neither in depth researchers nor understand literature, history, political science, anthropology and philosophy in detail
those who understand hardly viewed at mainstream media and youtube
this content creator said he raise voice against every oppressed regime which is a good sign, however problem is that he do not understand the politics in pakistan nor aware of its people's resistance as anyone should be before talking about specific topic",0,2025-06-01,12:11:52,[0.97862035],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
12478,12478,although the whole video is nice but dhruv tried to portray hindus as main cause of violence in india,0,2025-05-31,13:24:02,[0.9786233],0.0,['assertive'],['assertive']
12479,12479,"being a nationalist, we weren't expecting special forces, keep going, full support form nationalist like me",1,2025-05-31,09:31:10,[0.9751632],0.0,['assertive'],['assertive']
12480,12480,"mr… your video focus was on our internal news or about exposing pakistan, i can say you are working for pakistan narrative by talking about these such incidents happened after pahalgam attack
you must be paid from pakistan isi by spreading such news
you such a cheap comparing incidents with killed in pahalgam attack
i request everyone to not to watch this channel he must be paid by isi to spread such religious narrative inside india",0,2025-06-01,19:54:56,[0.97517335],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'interrogative', 'assertive']"
12481,12481,"you are following indian narrative
stop showing cuttings from news papers
not a single country in the world blamed pakistan
i agree you speak against rss but rss government has to fund you if and when you speak against pakistsn
stop glorifying indian army
pakistan defeated you right left centre and shot 6 indian planes 3 of them were rafales
india has proved she’s very smart drama queen fits well in bollywood",0,2025-06-03,21:47:04,[0.9751787],0.0,"['assertive', 'imperative', 'assertive', 'assertive', 'imperative', 'assertive', 'assertive']","['assertive', 'imperative', 'assertive', 'assertive', 'imperative', 'assertive', 'assertive']"
12482,12482,"you’re very clever at changing the subject — like an expert!
take the river issue, for example: you never gave a clear answer — was there a deal or not?
can india block it from one side or not?
you stayed completely silent on that — didn’t say a word!
and there are so many stories like this!",0,2025-06-01,02:53:34,[0.97518736],0.0,"['assertive', 'interrogative', 'interrogative', 'assertive', 'assertive']","['imperative', 'imperative', 'interrogative', 'assertive', 'interrogative']"
12483,12483,"@dhruvrathee dear, the civilians on both sides were targeted
you must have the courage to believe the truth
and what is the name of your mission operation sindoor?
is your government of army professional?",0,2025-05-31,10:48:37,[0.9752014],0.0,"['assertive', 'assertive', 'interrogative', 'interrogative']","['assertive', 'assertive', 'interrogative', 'interrogative']"
12484,12484,don't spread disinformation trade close by pakistan in during imran khan time and still now they don't clear the payment of indian pharmaceutical product,0,2025-05-31,11:15:22,[0.9752119],0.0,['imperative'],['assertive']
12485,12485,come back to india from pakistan i think you will understand,1,2025-05-31,08:14:15,[0.97523993],0.0,['imperative'],['assertive']
12486,12486,"very nice video, truely depicted",0,2025-05-31,10:58:42,[0.97617346],0.0,['assertive'],['assertive']
12487,12487,could you please explain why you're revisiting your past videos now?,0,2025-06-02,16:37:53,[0.9761796],0.0,['interrogative'],['interrogative']
12488,12488,kashmir resistance don't means that the belongs to pakistan,0,2025-05-31,07:50:43,[0.97619486],0.0,['assertive'],['assertive']
12489,12489,it's fact that this is a false flag operation,0,2025-06-02,11:45:45,[0.9752934],0.0,['assertive'],['assertive']
12490,12490,now indian military officials also confirmed that pakistan destroyed their jets,0,2025-05-31,17:07:48,[0.97529835],0.0,['assertive'],['assertive']
12491,12491,"a comparatively balanced opinion, is appreciated
you restored your few angry fans from pakistan by controlling damage",0,2025-06-02,12:11:08,[0.97531396],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12492,12492,superb video answered their every propaganda factually,0,2025-05-31,15:01:05,[0.976326],0.0,['assertive'],['assertive']
12493,12493,"so it is confirmed 2 jets were shot down
salute to pakistan air force",0,2025-05-31,15:09:17,[0.97635335],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12494,12494,but this time video has flop bro,0,2025-05-31,17:56:08,[0.9763533],0.0,['assertive'],['assertive']
12495,12495,well explained sir,0,2025-06-01,01:23:26,[0.9763598],0.0,['assertive'],['assertive']
12496,12496,both of them talk without knowing the facts,0,2025-06-01,06:35:44,[0.9763621],0.0,['assertive'],['assertive']
12497,12497,google wikipedia is saying three indian jets downed and they are lying ?,0,2025-05-31,11:18:29,[0.97515136],0.0,['interrogative'],['interrogative']
12498,12498,"keep it up, dear my inspiration
all indians are with you",0,2025-05-31,13:21:24,[0.97538555],0.0,"['imperative', 'assertive']","['imperative', 'assertive']"
12499,12499,"but pakistan demanded an international or neutral investigation on pahalgam attack and this is just
than why indian government is not ready for it
they just put allegations on pakistan and and attacked on masjids and civilian areas where innocent children and women harmed and died and how you still say tht it was on terror sites
and pakistan retiliated and than modi went to trump for scizefire",1,2025-05-31,08:15:32,[0.9754132],0.0,"['assertive', 'interrogative', 'interrogative', 'assertive']","['assertive', 'interrogative', 'assertive', 'assertive']"
12500,12500,"you should do your own research—you're not even a journalist
it's better to watch syed muzammil's video",0,2025-05-31,13:27:28,[0.97541505],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12501,12501,"being a pakistani i agree with you there's no doubt our establishment many times did wrong things to our neighbors
and so called mullas of pakistan and others extremes are a radical reason for this conflict
but what about indian interference in pakistan what would you say about rss types people who are openly abusing islam and pakistan
facts are saying both countries are continuously destroying each other
a day will come both countries will live peacefully",15,2025-05-31,11:45:09,[0.97543174],0.0,"['assertive', 'assertive', 'interrogative', 'assertive', 'assertive']","['assertive', 'assertive', 'interrogative', 'assertive', 'assertive']"
12502,12502,very objective and rational analysis,0,2025-05-31,15:43:06,[0.9754435],0.0,['assertive'],['assertive']
12503,12503,where is proof ullu,0,2025-05-31,09:46:34,[0.975352],0.0,['interrogative'],['interrogative']
12504,12504,"even after this video some brainless people keep yapping
(not talking about people from specific country)",0,2025-05-31,11:23:59,[0.9751372],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
12505,12505,"still you are biased here because you didn't show what most of the indian muslim's thinking about pehalgam incident, there are so many youtube videos where many ind mus
showing support with pakistan and they are thinking indian government should give them water also
so show everything in your videos from both sides
and i am not against every muslim",2,2025-05-31,08:34:57,[0.97513855],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'imperative', 'assertive']"
12506,12506,as a pakistani i agree with this statement that : pakistani army is haanikark for pakistani as well,0,2025-05-31,12:34:39,[0.97513944],0.0,['assertive'],['assertive']
12507,12507,"i don't understand your point, please truly explain",4,2025-06-02,20:17:01,[0.9753688],0.0,['assertive'],['assertive']
12508,12508,who is the bla supporter,0,2025-05-31,18:08:20,[0.97616446],0.0,['interrogative'],['interrogative']
12509,12509,"well, being a pakistani , i'll definitely condemn the loss of lives on both sides but still i want to say that pakistan is 7-8 times smaller than india also have less technological advancement and economical stability yet hats off to the isi and the secret agencies that entered in your territory and after doing all those things successfully evacuated as well so, it's very evident that you should criticize your raw agencies first that how can they be so careless that they weren't able to stop such infiltration and last thing to mention is, it is what india is doing in balochistan for so long obviously the proxy war as it's evident in recent children bus attack too right after indo- pak recent escalation",0,2025-06-01,12:14:34,[0.97616553],0.0,['assertive'],['imperative']
12510,12510,"now even the indian army general has admitted that pakistan has shot down our planes, so you too should say that pakistan has shot down other planes including india's rafale jet",1,2025-05-31,15:00:37,[0.97601396],0.0,['assertive'],['assertive']
12511,12511,you are great bro,1,2025-05-31,09:36:46,[0.9762361],0.0,['assertive'],['interrogative']
12512,12512,you are great bro,0,2025-06-02,07:15:27,[0.9762361],0.0,['assertive'],['interrogative']
12513,12513,you are great bro,0,2025-06-01,02:20:29,[0.9762361],0.0,['assertive'],['interrogative']
12514,12514,you are the best keep it up bro,0,2025-06-05,09:30:46,[0.9762393],0.0,['assertive'],['assertive']
12515,12515,who stated the war first?,0,2025-05-31,11:20:30,[0.97624147],0.0,['interrogative'],['interrogative']
12516,12516,"i would like to say something
i never comment on any youtube video or channel
but for this i would say that being neutral and saying the truth is the biggest mistake you would do in this generation
what dhruv vai is speaking there is no wrong in it
but why he is hated
 because he doesn't believe in a perticular ideology or speaks for a particular section of people
 that's all",2,2025-06-08,03:19:47,[0.976249],0.0,['assertive'],"['imperative', 'assertive', 'assertive', 'assertive', 'interrogative', 'assertive', 'assertive']"
12517,12517,then why india don't agree to investigate naturally after offering by pakistan,0,2025-05-31,09:21:01,[0.9762599],0.0,['interrogative'],['interrogative']
12518,12518,"it's not about being godi media you're still an indian channel
while your viewers are spread across
i'll give you a challenge to question raw about its involvement in nepal to overthrow the monarchy and to execute the royal family
your chance to prove you're not with the indian government",0,2025-05-31,20:17:49,[0.9762672],0.0,"['assertive', 'assertive', 'imperative', 'assertive']","['assertive', 'assertive', 'imperative', 'interrogative']"
12519,12519,todays a lot a positive comments are seen cuz he is pointing out thr mistakes of indian government and army,1,2025-05-31,13:54:46,[0.9762726],0.0,['assertive'],['assertive']
12520,12520,"how you are replying to pakistan?
i think the video topic is different and you are talking mostly different things",2,2025-05-31,09:56:26,[0.97617114],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
12521,12521,"you didn't understand pakistanis
 you're using godi media as a reference",0,2025-05-31,08:41:10,[0.97630453],0.0,['interrogative'],"['assertive', 'assertive']"
12522,12522,"if any news says about the news it doesn't mean it will be authentic, you mentioned that the places hit by indian drones were of the terrorists;any mosque is not a terrorist's place; airbases are of government for defense or attack, not the terrorists points
though the pakistan army may not be good, it doesn't mean they are linked with the terrorists who attack indian innocent people
also if you say that global news mentioned something about pakistan could be authentic then also remember that global news also mentioned that rafael and s-400 were flop against pakistan air force",0,2025-06-02,02:10:28,[0.9763061],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12523,12523,"i don't like this thing from india that it changes the name of defence systems originated in other countries like russia, etc
to indian ancient weapon names, only to make ppl think that it is something developed here even if it's not & the ppl's money are being spent on something useful when it's clearly not the case
sure akash defence system came in real clutch & i applaud the hindi name as it was developed here",0,2025-05-31,10:18:08,[0.97631735],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12524,12524,"oh brother, you are crazy
pakistan has never attacked civilians before
you people have regularly attacked civilians and you keep saying in your videos that yes, pakistan attacked civilians",0,2025-06-01,03:07:19,[0.97629035],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12525,12525,please expose the propaganda of ani and also the education system of india cbse is getting worse to worse in education please try to understand guys,0,2025-06-01,11:17:19,[0.97602385],0.0,['imperative'],['imperative']
12526,12526,"you should also talk about bihar
you should talk about the false promises of false leaders
you should talk about the people of bihar who vote for bihari leaders but have to work as laborers in states like punjab and haryana
about the majority of biharis who have been made a joke of by leaders
they do not consider bihar a part of india
if they had, bihar would not have been in this condition
no matter how much progress has taken place in other states, bihar is the same
you should talk about those leaders who do not care for their people but keep dancing for their chair
we also pay taxes like the people of other states but we do not get the kind of treatment they get
don't you feel that if the package has to be given only to gujarat or to the other states only, then leave bihar to its own devices and make bihar a separate country
we all biharis will get together and make the bihar of our dreams
from all biharies i'm requesting to all youtubers and creators please rise voice for bihar and biharies
please rise voice from every states of bharat and evey country of the world
please",0,2025-05-31,14:31:54,[0.97602427],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'interrogative', 'assertive', 'imperative', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'interrogative', 'assertive', 'imperative', 'imperative', 'assertive']"
12527,12527,"seriously, in india people always see religion and spread hatred no offence but it's a fact",0,2025-05-31,22:45:57,[0.97602826],0.0,['assertive'],['assertive']
12528,12528,"you missed key point why misri was trolled
reason being : despite pak dgmo ceasefire request at 15:30 hrs, he did not announce or tweeted, this delay lead to trump being first person to announce which eventually gave pak a good cover for fake win propaganda
the whole narrative war begins and pak got an edge",0,2025-06-01,11:37:36,[0.9760304],0.0,"['interrogative', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
12529,12529,are you going to create a funny vidoes really funny sir,1,2025-05-31,09:42:24,[0.9760474],0.0,['interrogative'],['interrogative']
12530,12530,agreed and support you brother from pakistan,0,2025-05-31,17:32:58,[0.97604],0.0,['assertive'],['assertive']
12531,12531,like here if you know what is 6-0,0,2025-05-31,11:30:37,[0.976082],0.0,['assertive'],['assertive']
12532,12532,"aoa sir dhruv i'm pakistani but let me tell you one thing on pounch we didn't attack , we know some suspects are unknown but let me tell you one thing india is damaging their own people to make pakistan terror ,even they are terror , phalagam , ppunch attack were done by india to blame pakistan",0,2025-05-31,07:51:58,[0.97637254],0.0,['assertive'],['assertive']
12533,12533,"dude just shut the f*** up
i am very much sick and tired of this shitty videos
you guys lost the war cowardly and now you can’t digest the fact that your armed forces couldn’t save your people and that also fact is that your army killed them in the first place
like it is so laughable to think that you guys have an army twice the size of the pakistani army and still lost!
you guys haven’t provided any sort of prove up till now and that the whole world has turned you guys for being a bunch of pathetic liars you can’t stop talking about us
please move on from these childish videos that are just meant to get views and most importantly money
also grow a pair of nuts and do this crappy commentary videos in your country not sitting outside in germany
talk about your country’s instabilities and downfall rather that dumping crap on others
we are now greater than you, we have more support than you and also we have a great saying as well “there is no power on earth that can undo pakistan”
try again and mess with us, you will see what we are really made of
thank you",0,2025-06-01,01:38:54,[0.97610885],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'imperative', 'imperative', 'imperative', 'assertive', 'imperative', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'imperative', 'imperative', 'imperative', 'assertive', 'imperative', 'assertive']"
12534,12534,ask from france intelligence they will tell you how many raffale they got down,0,2025-05-31,07:54:22,[0.97621113],0.0,['imperative'],['imperative']
12535,12535,what about 6 downed aircrafts?,0,2025-05-31,07:57:48,[0.97612464],0.0,['interrogative'],['interrogative']
12536,12536,what about 6 downed aircrafts?,1,2025-05-31,07:57:39,[0.97612464],0.0,['interrogative'],['interrogative']
12537,12537,you have lost my respect,0,2025-06-03,10:13:04,[0.97614366],0.0,['assertive'],['assertive']
12538,12538,some of bbc articles are written by muslim authors,0,2025-05-31,08:18:07,[0.9761493],0.0,['assertive'],['assertive']
12539,12539,but now indian chief of army is admitted that we lost 6 jets by indirectly way like we loss is part of war etc,0,2025-06-03,17:36:14,[0.9755328],0.0,['assertive'],['assertive']
12540,12540,"dhruv i am your fan from 2010 and your sources were completely biased and you had clear fear in the last video
but you improved this time
you rechecked and used international resources",0,2025-05-31,19:24:31,[0.9755358],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'interrogative']"
12541,12541,"bro you just proved that you are indian
you saved your channels from getting banned in your own country",1,2025-05-31,09:49:16,[0.9755386],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
