,index,text,likes,Date,Time,confidence
27222,29801,"in video you are advertising nord vpn and the video is on operation sindoor
it's a joke",0,2025-05-31,09:18:20,[0.97103345]
27223,2164,"13:51 see the writer and see the article , read full article i read it and nothing was concrete in this evidence read full article first",2,2025-05-31,08:26:35,[0.97104645]
27224,25432,"kindly discuss your country's losses as well
it is not true to present one side's perspective.. rafail",0,2025-05-31,10:51:42,[0.9710475]
27225,299,as a ni bro u r neutrally saying about india and pakistan both good,26,2025-05-31,16:14:03,[0.97105366]
27226,2092,"this year, cup is ours",2,2025-05-31,07:39:22,[0.97106993]
27227,27751,still dhruve haven't done any study to make video because it's agenst pakistan so you have to eat gobar and cup of urine ready,0,2025-05-31,09:57:07,[0.9710785]
27228,31901,"for the record
indian air force must thank pakistan air force that we didn't shot down all the whole iaf package [80 jets/refeuler/aew&c/ew platform], otherwise iaf would have become as effective as afghan air force in just 45x mins
just to add, ""everything"" was on the lock",0,2025-05-31,08:44:56,[0.9711088]
27229,22841,"as a muslim im agreed with you, and also i love india and pakistan too",0,2025-05-31,12:11:00,[0.97110903]
27230,9076,you don't have any religion is stop talking against our respected religion islam,0,2025-06-01,10:35:46,[0.97111535]
27231,11951,dhruv we kashmiris love you but today i was expecting u will show the innocent civilian killing from the other side too...they are also humans,0,2025-06-01,01:58:33,[0.97111756]
27232,13211,and what about your damages,0,2025-06-01,16:21:59,[0.9711221]
27233,21338,"indian chief of defence accepted 6 jets drowned by pakistan in recent interview to international journalist
and i dhruv is saying maybe just 1 jet",0,2025-05-31,13:07:54,[0.9711231]
27234,9451,"also discuss bla, which country funding them",0,2025-06-01,09:32:01,[0.9711393]
27235,34393,maturity is when you realise that dhruv fans can't vote,0,2025-05-31,08:09:22,[0.9711446]
27236,16624,"dhruv and his soft propaganda videos
thanks for pakistan
atleast bcz of them he is showing some 30 percent of video about the side of india",0,2025-05-31,16:52:18,[0.97114515]
27237,7627,according to you your country is a peaceful nation than why you are hiding in germany go back to your country,1,2025-05-31,12:55:10,[0.97114825]
27238,27157,"3:40 you lack basic comprehension sense bro
just reading and narrating doesn't make someone start
all countries follow diplomatic rules and have no reason to speculate
only the suffering party may suspect, but still won't claim certainty, unlike india which is certain before things even happen and later cannot even answer their own public
lol",0,2025-05-31,10:09:52,[0.97115093]
27239,16527,"if it was the case of 2 rafael jets indian officials would accept this number and disclose this to the world
for knowledge 13:25 they are not disclosing because there are more than that number which were destroyed by paf response
hiding numbers will cause india its reputation of pilots
come on, whole world understands that paf has best pilots in the world
further, india’s strong focus on placing new aircraft orders, along with ongoing discussions around acquiring additional fighter jets, serves as a clear indication of recent operation abnormal costs caused by paf response",0,2025-05-31,16:57:37,[0.97115093]
27240,34953,btw first time i heard that their is an aviation base in my city sialkot,0,2025-05-31,08:02:38,[0.971151]
27241,4501,anyone from india,1,2025-05-31,07:35:30,[0.971169]
27242,4269,can you recognize the people in this photo?,1,2025-05-31,07:36:00,[0.97117156]
27243,35095,you should come to india,0,2025-05-31,08:01:13,[0.97118396]
27244,19898,"no, you are not a god media
you r doing right whatever you are doing
we pakistan likes you, so carry on and we would love to listen the criticism",0,2025-05-31,14:15:04,[0.9712074]
27245,32515,keep up the good work,0,2025-05-31,08:35:12,[0.97120905]
27246,12435,indians are just clown,0,2025-05-31,23:24:51,[0.9712115]
27247,37384,"watching within 1st minute of upload!
, thanks and feeling grateful",0,2025-05-31,07:37:07,[0.9712173]
27248,31473,i am from pakistan but you told truth,0,2025-06-04,03:53:26,[0.9712355]
27249,36640,"india has to realize that there can't be peace in indo pak until there's a legitimate civilian government in pakistan
the military will always try to fix everything with a gun",0,2025-05-31,07:41:39,[0.97123873]
27250,18805,indian won only in moves or in fake news,0,2025-05-31,15:09:25,[0.97124076]
27251,30963,"this is a very popular channel in pakistan
based on the video references, the pakistani army was trying to blame the pahalgam massacre on india
they held press briefings and presented cheap video analyses to support their claims
what i don't understand is why the interests of pakistan and those of so-called secularists always seem to align when it comes to criticizing the indian government—especially during critical times
there are two types of media in india: godi media and anti-godi media
both are catastrophic for the country",0,2025-05-31,08:58:31,[0.9712411]
27252,18154,"brother, just like you are showing news from the streets of india, why don't you show news from pakistan too?
whereas in pakistan the minority population has reduced to only three to four percent
many people were found shouting slogans of pakistan zindabad in india, did india not crucify them?
do not make your video in such a way that pakistani muslims become more angry with hindus!
rewrite this in concise",0,2025-05-31,15:38:40,[0.9712456]
27253,6420,ur born in country of my mentor dawood ibrahim plz send me his m number,1,2025-05-31,08:44:42,[0.9712597]
27254,28175,"we are pakistan
you are not
we are living here
not you
we don't need any of your explanations
you are spreading propaganda",0,2025-05-31,09:48:41,[0.971265]
27255,32579,pakistan is big brand but b is silent,0,2025-05-31,08:34:29,[0.9712767]
27256,27116,"the fact is that in the new world order, unfortunately india is siding with those who are perpetrating genocide within their own borders i,e
israel, india has chosen to be on the wrong side of history with this choice",0,2025-05-31,10:10:17,[0.97127926]
27257,27117,after watching this video if anyone still think that religion is important than your country's innocent people lives you should get immediate mental health services,0,2025-05-31,10:10:18,[0.9712825]
27258,1734,what about indian attacks on civilian and killed children and women you clown,2,2025-05-31,15:05:08,[0.971288]
27259,37759,"it’s good that you try to show the full picture using good sources
but let’s be honest — how many real rights has your community given to muslims till today?
you talk about fairness, but do muslims really get that in your society?
almost every day, your news channels show some religious conflict — why is that still happening?",0,2025-06-07,13:03:53,[0.9712975]
27260,15257,will the pic you showed is funeral of a child,0,2025-05-31,18:02:50,[0.9713049]
27261,19597,for indians at least you are irrelevant,0,2025-05-31,14:30:28,[0.9713061]
27262,21451,"hindu and muslims can't live together,,,the muslims of india they doing just drama to show that they are happy in india but actually they don't have any right in india,,, wake up to reality and see the life of sings",0,2025-05-31,13:03:18,[0.9713202]
27263,28370,"you're right!
60% of pakistani people would agree with this..
if they can imprison a sincere leader, there’s no limit to what they can do",0,2025-05-31,09:44:59,[0.97132915]
27264,32890,"no one care about your opinion just shut your mouth we are with our indian govt
and army",0,2025-05-31,08:30:29,[0.97133833]
27265,17183,you've exposed yourself and lost credibility and proved that you're just a fake first page web researcher,0,2025-05-31,16:26:09,[0.97135645]
27266,186,"dhruv is on a mission to change today's generation
salute to him",56,2025-05-31,09:52:23,[0.97135824]
27267,12115,you are great man,0,2025-06-01,01:16:26,[0.97136074]
27268,19429,as a pakistani i respect you,0,2025-06-02,03:37:45,[0.9713671]
27269,16090,this vedio is only for explanation about he is not against pakistan after backing in pakistan,0,2025-06-01,19:28:53,[0.9713755]
27270,14261,"hhhhhh bro i think you're completely mentally disturb
you want to go to mental hospital",0,2025-05-31,19:06:09,[0.9713911]
27271,20936,as a pakistani.. i like your view about pakistani military,0,2025-06-02,06:40:39,[0.9713912]
27272,18854,"we have no problem you can criticise as much as you want government of pakistan
we have only problem with when you are quoting facts which is not based on the truth
i’m asking you a question who is behind bla would you like to make a video on bla number two?
who is kulbhushan jadhav i am waiting for your response
all the problem between india and pakistan because of the kashmir kashmir shouldn’t be can’t be part of india if you look at the basic fundamental principle of dividing indian pakistan which was the base of religion the majority in kashmir is muslims can you point me any area in pakistan?
where is the majority is hindu population and they become part of pakistan",0,2025-05-31,15:07:54,[0.97139573]
27273,29247,"why is it that whenever something happens in your country, pakistan is mentioned?
you don't have any enemies, of course you do
so don't use the words pakistan and muslims",0,2025-05-31,09:28:03,[0.9713969]
27274,35406,"we are still saying that you're a godi youtuber you only talked about pakistan despite knowing the reality, you're making only space in india you are only blaming to pakistan
pakistan has a great army that india never develop this type of potential",0,2025-05-31,07:57:04,[0.9713978]
27275,12924,your are not talking about indian drones who came in pakistan,0,2025-05-31,21:35:36,[0.97139996]
27276,12314,"hello dhruv , don't act like you're unbiased in this matter!
why you're not mentioning the innocent children killed by indian attacks and why you're not asking your government for proofs if this was not false flag operation!
lastly, one thing all people should admit here that you are not a thinker, not a political scientist and not a journalist but a youtuber whose patriotism make him such a blind that he can see only one side story!",0,2025-06-01,00:11:38,[0.9713]
27277,1817,"hello dhruv , don't act like you're unbiased in this matter!
why you're not mentioning the innocent children killed by indian attacks and why you're not asking your government for proofs if this was not false flag operation!
lastly, one thing all people should admit here that you are not a thinker, not a political scientist and not a journalist but a youtuber whose patriotism make him such a blind that he can see only one side story!",2,2025-06-01,00:11:33,[0.9713]
27278,4369,here u are right..,1,2025-06-01,11:58:28,[0.97141314]
27279,1524,as a pakistani i know about my army they destroy our country,2,2025-05-31,17:43:55,[0.9714195]
27280,30596,"but still when ever you talk about india and pakistan you always show some mercy towards your country
still feels like you are not fully neutral",0,2025-05-31,09:04:37,[0.9714232]
27281,15532,"truth can never be hidden..western media has been saying from day 1 that indian lost several jets and finally india's own cds accept that!
!",0,2025-05-31,17:46:31,[0.9714287]
27282,5054,if gobar kha k hagna had a face,1,2025-05-31,18:21:02,[0.97142]
27283,17045,"i normally don't agree with the many political views of this channel, but i think this attempt by some pakistani people to discredit your video about operation sindoor is so pathetic, i am watching this video and liking it
hopefully you continue making more such videos alongside your other videos",0,2025-06-01,21:02:40,[0.9714311]
27284,26526,"19:10 proud to see a khalsa member beside her, she won't get hurt now
this is our india, secular india",0,2025-05-31,10:24:08,[0.97146547]
27285,27507,pakistan should accept their fault and spread a peace between religion,0,2025-05-31,10:01:58,[0.9714703]
27286,9882,"don't even make news about nepal's national affairs
please",0,2025-06-01,08:03:31,[0.9714818]
27287,24164,"biggest software update i have ever seen, where he is completely different from his prevoius video thanks for talking abt rafael kuch to mana bhai",0,2025-05-31,11:27:05,[0.9715046]
27288,9256,sir orr baat choro koi solid prove doo that pakistan was the response for that attack in kashmir,0,2025-06-01,10:04:47,[0.9715295]
27289,5290,"follow those people who talk neutrally don’t like dhruv rathi who clearly sides congress and aam aadmi party?
according to him government of india is 100 wrong in every aspect from 10 years",1,2025-05-31,23:44:31,[0.9715301]
27290,5005,my answer to you is we understand your problem your problem you have major audience in india and yeah hear me out if you try to attack pakistan again you will be greeted by more power you piece of sh*t,1,2025-06-01,19:02:33,[0.9715399]
27291,7479,you are nonsense even absurd,1,2025-05-31,11:22:13,[0.9715495]
27292,6659,you should have raised voice for kashmiris,1,2025-05-31,08:34:17,[0.97156084]
27293,12389,if your that true person then speak about pakistani children's and women's,0,2025-06-01,15:32:47,[0.97156113]
27294,18659,nop dear try do something good about this and you have to do,0,2025-05-31,15:16:32,[0.97157043]
27295,32802,blud trying hard to do monkey balancing and regain his porki followers,0,2025-05-31,08:31:53,[0.9715748]
27296,19041,go a head spoke any thing you want but try not regret about it later,0,2025-05-31,14:57:33,[0.97157604]
27297,14691,"you are hindu so you will always tell a lie plz say the truth about pakistani children and mosques that was india distroy, why u r not talking about innocence kashmir people that many kashmiri people's are die daily which responsible is your godi government's, well we knew that you will not talking truth making fool to your people like your media",0,2025-05-31,18:38:55,[0.97157973]
27298,636,"where india attack in rahim yar khan , that wasn’t the airbase
that was a non functional international airport made by abu dhabi for their own purposes
no worries , make more efforts in research",6,2025-05-31,17:45:16,[0.97158116]
27299,30802,india is not invited to g7  next time try to upload video on this,0,2025-06-03,20:35:46,[0.971584]
27300,11833,"u r a great story teller man but the question is whether this was carried out by pakistan still lacks objective data my friend..im sorry your vlog can only impress people with not much strong background of knowledge
you have the ability to feed them anything and they will buy
i liked you because you kind of talked a little how we should talk about our similarities not the differences but i was always apprehensive with you that some day you will tilt completely in the favor of right wing
and that's exactly what you did..and i understand you have pressure as well
it's a trend in india to call pak bad, so no surprise
that attack was not carried out by pakistan, give us objective data my friend
let international media explore the situation on the ground not internet search articles.. pakistan can't afford a war why would they do that?
however, india knows pakistan at this time is vulnerable so hit hard.. plus your demented modi is hindutva ideology..",0,2025-06-01,02:25:50,[0.9716038]
27301,6417,"i was one of the pakistani who asked multiple questions on last video, and i am glad you have come out and presented your pov
this video does reinstate your commitment to truth and factual journalism and does clear many objections implicitly
still, i would like you to comment on this one question explicitly: do you think this doctrine of violating international borders on basis of initial reports(fir being registered within 10 minutes) and blindly targeting pakistan on everything helps the region in anyway?
and the same way indian civilians were killed in pakistani strikes, 3-7 pakistanis weere killed in the attacks by india as well, and it hruts to see no condemnation of that from anyone from india yet
mind it we were on brink of a nuclear war earlier this month
and india doesnt seem to be asking the important questions to their own government still
i was myself amazed to see the war mongering by many indian intellectuals or prominent personalities
the reason to be disappointed from you wasnt necessarily your citing of indian media organizations but that you have always talked and advocated peace so you coming in support of the war or violent methods was what hurt me
any soveriegn country has the right to self defence and pakistan retaliated in response to that
i respect indians and pakistanis alike and would never want a war between 2 countries and its a dream to see better relations between 2 countries and more cultural exchanges
i am aware of my country's govt and establishment and the past that we had but the fact that there is still no evidence being presented by indian govt for the involvement of pakistan in the recent attack and no one asking the questions to the indian govt is what has raised questions
in times like these we need voices of peace and love more than ever
love and peace from this side to everyone the other side of the border and may the peace and sanity prevail in the region",1,2025-05-31,08:27:23,[0.9716214]
27302,19454,"what would you say about attack on karachi bakery
and it's so funny, absurd, disturbing that indians are now even changing their sweets name and adding ram at the end
wtf stupid cheap mindset",0,2025-05-31,14:38:44,[0.97162974]
27303,24238,"wao, what an incredible source of evidence based on pacific journalist
brother why you are building case with an article, why india didn't agree to investigate through international investigation forums
based on an mere article of a journalist, you are declaring that pakistani terrorists attacked (supposing that pakistan gov
and military involved) and now india has its right attack on pakistani territory?",0,2025-06-02,15:24:50,[0.9716516]
27304,11570,"it is the funeral of 7 year old children, which is killed by indian army ( joti or bagerat army )",0,2025-06-01,15:01:51,[0.97165793]
27305,9344,"hey dhruv, please make a video on pride month to create awareness as there are a lot of indians who are homophobic and don't understand the difference between sexuality, gender and sex
the most common thing i've seen is south asian people not knowing the difference between intersex and transgender people",0,2025-06-01,09:55:56,[0.97166216]
27306,25562,"you do not differ with godi media a bit in matter of telling lies
you are also biased with pakistan and islam",0,2025-05-31,10:48:08,[0.9716627]
27307,25641,"indian 60 % population has no washroom facility
please worked for indian people",0,2025-05-31,10:46:26,[0.97166365]
27308,35487,3 raa failed,0,2025-06-05,19:36:26,[0.97167265]
27309,6595,bro you still talking about past your 5 rafael is down what about that n your good media talks in news channels pindi is down lahore is distroy n every these news of fakness you don't reply,1,2025-06-04,12:47:31,[0.97167873]
27310,10344,"for me the most shocking aspect of this video is at 24:33
the guy hasn't aged a single day?
wtf?",0,2025-06-01,06:42:35,[0.97169405]
27311,28511,you are repeating same lies,0,2025-05-31,09:42:00,[0.9717051]
27312,13914,"you never come back your reputation
for earlier video i don't like you",0,2025-06-01,17:07:40,[0.9717142]
27313,12893,"you did not asnwer most of the questions asked by our journalists?
what about rss thinking?
how it cannot a false op
?
and many more questions",0,2025-05-31,21:41:15,[0.9717298]
27314,32258,your entire reputation fell like rafale when you tried to save your channel from being banned in india if you don't support modi's fake narrative,0,2025-05-31,08:39:10,[0.9717331]
27315,1264,if you guys have won then why whole world is spitting on your face,2,2025-06-03,16:53:48,[0.97173375]
27316,24968,dhruv always speaks about godi media but in his previous video he mention all godi news channels so shamefull,0,2025-05-31,11:03:08,[0.97173655]
27317,17178,"indian politicians & pakistani military sides with each other only against the truth, against you",0,2025-06-01,21:17:02,[0.97174066]
27318,877,lol he smartly advertised all ledftist media as unbiased media,3,2025-05-31,09:14:01,[0.97175664]
27319,29212,"you are modi influencer who has a dark ego of hindu supermacy
that hitler mentality would ruin india and send it back to stone ages
how are you treating muslims in india, the butcher of gujrat and atrocities in kashmir
why you have no courage to speak about them
in pahalgam they were home grown freedom fighters fighting indian occupied aggression
kashmir is burning and people are suffering and you can't deny that",0,2025-05-31,09:29:21,[0.971759]
27320,35341,india and pakistan both are harmful for their own country,0,2025-05-31,07:57:52,[0.97177076]
27321,16175,"he says he wants peace, education, science, etc
but in that same video, he was indirectly asking for the death of innocent civilians by urging fatf to blacklist pakistan
what does the bloke think that will have an effect on the common man?
women and children killed in op sindoor, yet the idea that all pakistanis are terrorists and india didn't kill any 7 year olds is nothing but godi media propaganda, and fake sense of bollywood morality",0,2025-06-01,19:30:06,[0.9717743]
27322,33527,"whatever you said about other nations or whatever
you raised voice about the corruption or anything about politics in pakistan i agree with this and i know our government is wrong but you spread wrong news and i agree with this,
first you said don't believe bharti media and then when your people started critising you then next day you post that pakistani army is this or this i don't care but you're spreading fake news",0,2025-05-31,08:21:03,[0.9717764]
27323,5477,"it was all planned by india modi, to cancel indus water treaty
no use how many you make propaganda or reference",1,2025-05-31,21:02:26,[0.9717855]
27324,1489,"you didn't only criticize the government of pakistan.. you wanted the world to take action against the poor civilians of pakistan  anyhow as a pakistani i like logic and reason based arguments..and yes, the generals of pak army are culprits and almost all the pakistan is standing against that but it doesn't mean you come invade us, violate our country's sovereignty and expect us to stand against our army while those extremist indian politicians were not able to provide a single evidence.. believe me, they're more radical than pakistanis.. and another thing is that this operation has exposed the yellow journalism of the sub continent.. many people now don't believe in their narrative and propaganda..",2,2025-05-31,08:49:01,[0.97178775]
27325,23440,"you are just making indian people stupid
don't build wrong narrative
you are just evoking prejudice among ind pak peoples!",0,2025-05-31,11:50:19,[0.9718171]
27326,6606,where is your rafael and s-400 radar  plz don't lie,1,2025-06-04,11:20:58,[0.97182834]
27327,24694,"oh!
!
liar!
shut up!
you are completely exposed !
you are liar
you are liar !",0,2025-05-31,11:11:18,[0.9718301]
27328,32340,"if you are so truthful why don't you speak about india's losses?
how many fighter jets you lost?
how many casualties you guys had?
how many infrastructures were destroyed by pakistan?
bjp's leader admitted that 5 fighter jets were shot down by pakistan..footages of uri brigade hq destruction,brahmos factory destruction,multiple air bases and cantonment attack by pakistan are released..but but now you won't speak about these things..your leader rahul gandhi asked modi about these things..modi didn't respond..bjp's leader told modi is trying to hide india's losses..so why don't you ask modi?
now your tone is changed..the whole world has been informed about the things india is trying to hide..and most importantly why don't you ask your leader modi about the 6 terrorists?
where are they?
why india failed to capture these terrorists after so many days of the pehelgam attack?
we thought you are truthful and frank speaking..but now we know your real face..just like your leader modi you are trying to hide india's defeat..why india declared ceasefire just after pakistan's retaliation?
you just can't deny that op sindoor failed and pakistan became victorious..in op sindoor india attacked and killed 40 civilians..on the other hand those terrorists who india tried to kill in op sindoor are still alive..please do more research..",0,2025-05-31,08:38:13,[0.97185135]
27329,4317,"being a muslim pakistani, i really appreciate your this great effort to spread truth and fact
its bitter but its fact
always salute to you dhruv..",1,2025-06-01,09:54:25,[0.97186106]
27330,18284,"the reality is within hours of pakistan's action, endia has declared a ceasefire
when it was understanding human suffering, it was not understanding
imagine being 10 times more than the opponent in resources, weapons and everything and still failing
now keep playing sindhura with butcher gujarat and keep getting humiliated
pakistan zindabad
pak army pahindabad",0,2025-05-31,15:31:43,[0.97186655]
27331,5555,always support you,1,2025-05-31,08:15:20,[0.9718816]
27332,26507,"indian
news said karachi is full destroyed",0,2025-06-02,20:51:08,[0.97189283]
27333,11687,"dhruve you are a good man, you missed a few facts but i still like your content
love from pakistan",0,2025-06-01,02:49:48,[0.97190475]
27334,11416,"i have proof
many muslim support pakistan",0,2025-06-01,03:41:55,[0.971907]
27335,33083,"you never properly covered murshidabad incident
if you are brave, speak up about what really happened here",0,2025-05-31,08:27:19,[0.97190833]
27336,17539,this kinda weirdly sad well who can blame you,0,2025-05-31,16:07:12,[0.97190917]
27337,893,dhruv rathi your journalism was best hats off to you,3,2025-05-31,19:02:04,[0.97191703]
27338,3436,we are not indians enemy but indians makes us their enemy,1,2025-05-31,13:25:32,[0.9719178]
27339,3974,"if india is so confident that pakistan was behind it, then pakistan also firmly believes that the jaffer express incident was orchestrated by india and that india is supporting terrorists inside pakistan
therefore, both countries should agree to conduct an independent investigation
this should be the approach of both indians and pakistanis and this is the unbiased way
let the truth come out",1,2025-06-01,13:18:26,[0.9719256]
27340,28025,nj for,0,2025-05-31,09:52:27,[0.9719332]
27341,618,"""who gives a right to india to act like a judge,jury and executioner"" a simple question would you like to answer",6,2025-05-31,10:11:23,[0.97193706]
27342,11287,"mughal emperor jahangir had once said about kashmir.. if there is paradise on earth  it is here ,it is here, it is here.. know the sentence is changed ie..if there is he'll in this world  it is pakistan , it is pakistan , it is pakistan",0,2025-06-01,04:06:59,[0.9719494]
27343,457,i was eagerly waiting for your video on operation sindoor thank you,10,2025-05-31,07:51:05,[0.9719539]
27344,24207,international media you quoted only where they produced only initial reports done during earlier stages of conflict,0,2025-05-31,11:25:15,[0.9719552]
27345,14578,"so is it ok to promote to put whole pakistan in fatf?
dont be clown by flowing with the clowns",0,2025-05-31,18:46:46,[0.97195566]
27346,12241,good job brother,0,2025-06-01,00:42:13,[0.9719562]
27347,34273,"but brother i don't understand it
modi celebrates winning in india and field marshal asim in pakistan , no one knows who is truly winner but both these got full political benefits , like indians are in fever of modi point of view and those who hated faiid marshall in pakistan now started loving them , from both sides it was unfortunate it was a an orcasted drama , full free plain se kiya , baqi apki murzi moje yahi laghta hen",0,2025-05-31,08:11:05,[0.97195995]
27348,3857,"this whole video consists of different many distracting things and their explanations rather than a properly structured and focused reply to the original allegation video of mr
rathee (biggest joke of the modern impartiality)
watch this video second time and pause after every few seconds to notice he will mention something e
g their home grown defence system and other acquired assets and then start talking about them
he deliberately did this to make you believe that he has answered everything with great wisdom and fairness when in-fact he has not countered a single allegation with straight forward facts or proofs
darve rathee you are a cheeky monkey",1,2025-06-07,17:56:23,[0.971968]
27349,32434,"why is is it safe to joke on hindutva
but not on islam",0,2025-05-31,08:36:58,[0.9719775]
27350,3368,un also say election in kashmir in iok,1,2025-05-31,13:37:08,[0.97198796]
27351,19538,"if you are that honest, why did you not leave germany and return to india ..",0,2025-05-31,14:33:13,[0.9719971]
27352,30696,"today is my birthday
i've turned 18",0,2025-05-31,09:02:58,[0.97203493]
27353,29034,standwithmohakmangal please bhai support him make a video on him please bhai i know you have more problem carefully make video bhai,0,2025-05-31,09:32:23,[0.9720729]
27354,1507,"who is 28
8 million jokers",2,2025-05-31,09:38:26,[0.9720777]
27355,15542,"*half truth is more dangerous than a full lie*
*it was never about the sources, its about a perspective
because you showed only indian perspective
""",0,2025-05-31,17:47:44,[0.97208345]
27356,20026,"it is definitely not immaterial as to who is trying to establish through any sort of narrative giving clean chit to pak on even pahelgaon attack knowing their plausible deniable mode always
even the trf who is based at pak, taking responsibility of the attack got backtracked at the behest of pak is also not unknown to the world the reason behind it
balance of trade data can hardly be taken as any oppressive against pak for no reason whereas everyone knows that need always get fulfilled through other route of import/ export by manipulating own data
furthermore, integration can not for obvious reasons get allowed to build up on ground of kalma, kasmiri, islam only, it can be counter productive too in a country like india where there are others to share the land
it is not reporting but the biased thing does not get unnoticed and can put suspicion for everything being tried to place to justify..",0,2025-05-31,14:08:42,[0.97208893]
27357,30651,endia is full of cow dung in the minds of people,0,2025-05-31,09:03:38,[0.9720894]
27358,6285,"poor guy, muzzamil really updated his software now he is quoting international media
but still, the counter wasn’t strong enough against the points muzzamil raised
like how did he just accept that there are jaish-e-mohammad hideouts in pakistan just because 40 acres of land were added?
pakistan got out of the fatf grey list by basically fooling fatf
poverty is worse in pakistan than in india
bro, at least come up with a solid counter don’t just distract people with fancy graphics and make them fools",1,2025-05-31,09:49:47,[0.97209746]
27359,20451,we know there is propaganda on both sides it happens in both india and pakistan,0,2025-05-31,13:47:17,[0.9721106]
27360,25770,"talk about
fantastic tea please sir",0,2025-05-31,10:43:43,[0.97211975]
27361,16216,"another failed attempt to justify his last video...but if i am being brutally honest.... you were unsuccessful ..
as a wise one said...“a lie may fool the world for a time, but the truth is timeless — and it never stops waiting
”",0,2025-05-31,17:13:26,[0.9721239]
27362,8969,what is the proof that trf is pakistani organization ?,0,2025-06-01,10:55:24,[0.9721271]
27363,35516,"dear dhruv rathee viewers ,
you have to go and check the full facts by yourself because he isnl neither gonna tell you nor he will let you know the whole truth because if someone try to expose him, he just either deletes it or block the person
points is truth comes when someone collect the full information and on that basis , he comes to a conclusion but in rathee's case, he is already has the conclusion in his mind and then he collects the evidence to prove them right and hides the facts which does not support it or contradictory to his conclusion",0,2025-06-05,19:33:54,[0.97213274]
27364,30492,"the damage has been done
pakistan zinda bad",0,2025-06-03,19:08:15,[0.97215456]
27365,23809,don't say anything about dharinder shastri,0,2025-06-02,13:42:11,[0.9721595]
27366,15354,"i think 90%
his viewers are from porkistan, every comment is like im from porkistan..",0,2025-06-01,18:38:35,[0.97216]
27367,26341,"don't spread misunderstandings to your people
!",0,2025-05-31,10:29:08,[0.9721723]
27368,26194,love for dhruv sir and also respect,0,2025-05-31,10:32:52,[0.97217315]
27369,35383,"""indian fighter jets shot down, ""not important"", why they were shot down is important
"" - general anil chauhan, chief of defense staff [cds] of the indian armed forces",0,2025-05-31,07:57:16,[0.972181]
27370,31931,"""indian fighter jets shot down, ""not important"", why they were shot down is important
"" - general anil chauhan, chief of defense staff [cds] of the indian armed forces",0,2025-05-31,08:44:27,[0.972181]
27371,6513,"instead of learning from your mistakes, you are being stubborn and unreasonable",1,2025-05-31,08:49:43,[0.9721873]
27372,18482,"the reason for indians craziness is the downing of 10 iaf fighters, after which india was crippled and scared to fly any fighter and begged for peace
why did you attack pakistan?
pakistan is not ghaza baby.. we have 7th largest and world's 2nd best militery after us",0,2025-05-31,15:23:15,[0.97220373]
27373,14964,your government is your problem criticize it or support pakistanis don't care,0,2025-06-01,18:19:35,[0.97220623]
27374,12509,just wait for our response,0,2025-05-31,23:00:48,[0.9722079]
27375,21123,"just reported asad eon, i've always questioned my teachers regarding indo-pak wars they would just tell me to read what's in the book, do not get your info from the internet its fake but i know pakistan has lost all wars, i wish we could choose our country at birth, they say proud to be a pakistani but i'm not i didn't have a choice",0,2025-06-02,07:26:37,[0.9722115]
27376,29974,i'll expect please be vocal about murshidabad issue as well in westbengal,0,2025-05-31,09:15:35,[0.9722128]
27377,15020,"sorry sir, you have lost your credibility",0,2025-06-01,18:21:48,[0.97221327]
27378,15909,"pakistan shot down 5 fighter jets of india
confirmed by indian politician",0,2025-05-31,17:28:38,[0.972234]
27379,17149,bro you're losing audience,0,2025-06-01,21:13:02,[0.9722458]
27380,2416,we indian muslim are enough to deal with all jokers,1,2025-05-31,16:27:51,[0.97224724]
27381,11580,"being a neutral is very difficult
i understand you are not giving us correct information otherwise you will lose your viewership in india
if you can't make yourself neutral i would say don't make any video",0,2025-06-01,03:17:48,[0.97225]
27382,12652,"lies lies lies... you ate also part of
goodi media",0,2025-05-31,22:31:16,[0.9722609]
27383,15197,"bro got trigered so much by muzamil that he had to make a response video
what a pety move!
unlike you he is an acedemic and an intelluctual who will never stoop down to your level!",0,2025-05-31,18:06:22,[0.9722666]
27384,15164,if you are against religious politics suggest an alternative,0,2025-05-31,18:07:57,[0.9722707]
27385,34188,i'm from pakistan but it's fact,0,2025-06-05,03:04:14,[0.97227246]
27386,35864,"he is not from laskara taiba bcz he is able hadees nland laskhr taiba is deobandi
if you don't understand it get some research",0,2025-05-31,07:50:07,[0.972276]
27387,18662,also make video of attrocities in kashmir by indian army,0,2025-05-31,15:14:55,[0.9722874]
27388,3600,"bro, you are also influenced by godi media",1,2025-06-02,01:35:09,[0.9723097]
27389,23002,"maybe i mentioned last too that @raza_somo gave unbiased opinion where are both sides victimized there own side,
yes today video, i agree at some points",0,2025-05-31,12:04:24,[0.97231585]
27390,17552,"can you please show us a piece of video or any proof ?
otherwise it's very good comedy video i did not ever know that you are a big comedian",0,2025-05-31,16:05:41,[0.9723163]
27391,29153,why don't you make videos on what happened to the indian villages on borders,0,2025-06-03,10:55:00,[0.9723251]
27392,16831,"hmm.. getting in line now
as your akas are supporting this..all these is nothing new on what happened, the indian commanders has given all these details in the mea briefing
what is your prof that nuclear site is not impacted in pak
you are just pulling all the data which other channels have published 2 weeks back
you are like a joke and late latif :-)",0,2025-05-31,16:42:07,[0.97233814]
27393,22868,"""a lot of so-called smart people in bangladesh just blame others for their mess
and if you call them out, they act like you’re the bad guy
""",0,2025-05-31,12:09:48,[0.9723399]
